text,leto,mesec,rojstvo,stranka,spol,hs
"hvala. replika, nataša sukič. izvoli.",2020,04,1956,SDS,M,sovrazni
"spoštovani minister! v drugem odstavku se trajno veže na zakon o zamejevanju, kaj jaz vem, epidemij, nalezljivih bolezni ali kaj že. ko bo epidemija ošpic ali pa gripe ali bo to tudi delovalo? kje piše v drugem odstavku decidirano, če se veže na tisti obstoječi zakon? se pravi, da se trajno veže na ta zakon, ki govori o širjenju nalezljivih bolezni nasploh, ne samo o tem konkretnem koronavirusu, ampak tudi o drugih nalezljivih boleznih. to je ena stvar. druga pa je, ko ste omenili samozaposlene. pravite, tisti, ki plačujejo davke . ali ste pomislili, da če je nekdo nekaj malega dolžan, ker ni mogel za prejšnji mesec poravnati, ali ste pomislili, da samozaposleni, ki nimajo vsak mesec kontinuiranih rednih prilivov, ampak imajo zelo različne situacije, da tega niso naredili morda zato, ker se izmikajo plačevanju davkov, ampak ker so tako revni, da niso mogli sproti poravnati mogoče enega računa? in ravno ti najbolj revni ne bodo dobili pomoči. in to je ta problem, na katerega smo želeli na vse načine vas opozoriti, pa nas nekako ne slišite. hvala.",2020,04,1962,Levica,F,nesovrazni
hvala lepa. besedo ima minister mag. andrej šircelj. izvolite.,2020,04,1956,SDS,M,nesovrazni
"spoštovana poslanka sukič, tudi ti, ki so dolžniki za nek manjši znesek davčni upravi, bodo dobili to pomoč, ker na prejšnji seji tega državnega zbora ste poslanke in poslanci sprejeli zakon o odlogu plačil davkov. odložili bodo ta davek, če so dolžni, lahko za mesecev in dobili s tem potrdilo, da lahko dobijo to pomoč. tudi za te smo poskrbeli. drugo. jaz vidim ta zakon, ki ima omejen rok trajanja, to je meseca oziroma plus mesec, izključno za preprečevanje širjenja epidemije in dajanja pooblastil policiji za to, da se prepreči širjenje epidemije, predvsem tistih, ki so v karanteni, in nekateri hodijo v trgovine. zato je to.",2020,04,1959,,M,nesovrazni
"hvala lepa. želi še kdo razpravljati? še je interes, zato prosim za prijavo. dva sta prijavljena. najprej dobi besedo gregor perič. izvoli.",2020,04,1956,SDS,M,nesovrazni
"hvala. lep pozdrav vsem! sem zelo podrobno sledil današnji razpravi in tudi včeraj in predvčerajšnjem na odboru za finance, čeprav nisem bil prisoten, ker nisem član. lahko strnem, lahko sklenem z eno ugotovitvijo oziroma z enim vprašanjem retorične narave, če je ta zakon optimalen oziroma če je celovit ali če je tudi popolnoma koherenten. odgovor bo mislim da za vse jasen, ne, ni optimalen, ni celovit niti ni popolnoma koherenten, ker v enem dobrem tednu, kolikor je imela vlada časa, da ga zasnuje, da ga sestavi, da ga premisli, da ga uskladi med različnimi ministrstvi, je težko narediti daljši korak, kot je bil dejansko narejen. če ta zakon primerjam kot nek dosežek v primerjavi z dinamiko dela v kakšni drugi vladi, potem lahko rečem, da je ta zakon monumentalen. se mi pa vseeno zdi, in to smo danes velikokrat ugotovili, ne glede na to, ali sodimo v koalicijo ali opozicijo, da je potrebnih še zelo veliko popravkov. dana je bila jasna zaveza s strani koalicije in s strani ministrstva ter tudi predsednika vlade, da bo vse to narejeno. zato neko pretirano strašenje in dramatiziranje in izpostavljanje vseh tistih, ki v ta zakon niso bili ujeti, jaz ta namen sicer razumem, vprašanje pa je, če ga razumejo ljudje. ker je potem to sporočilo izredno slabo in na neki način sporočilo iz te hiše prihaja, češ, izostali ste iz tega reševanja težav, v katerih smo se znašli. to sporočilo je napačno in je zavajajoče. zato bi prosil, kolegice in kolegi, da ste, ko komunicirate v teh, lahko brez težav rečemo, kriznih časih, tudi dovolj občutljivi. ko govorimo o samih amandmajih, saj smo tudi v koaliciji imeli ogromno idej, verjamem, da so jih imele čisto vse stranke, kaj vse se še da pripraviti in če bi se vsi tisti amandmaji zgrnili na odbor in na ministrstvo in še kam, bi lahko potem ta zakon pacali ne dva, tri dni, ampak dva tri tedne ali pa tudi tri mesece, pa še vedno ne bi prišli do rezultata, s katerim bi bil vsi zadovoljni. enostavno je nemogoče narediti v tako kratkem času zakon, s katerim bomo vsi zadovoljni, ker smo kot družba zaradi situacije, v kateri smo se znašli, nezadovoljni. to reševanje bo trajalo še kar nekaj časa, tudi ko bo ta neposredna grožnja z virusom že mimo. ko poslušam o izbrisanih, to je nekdo, ki je nekje bil, pa smo ga potem dali ven, ker ga pač, ne vem, ne maramo, ker se nam ne zdi dovolj blizu ali pa vreden neke pomoči, ko poslušam o avtoritarnosti ali pa tudi o protiustavnosti, mislim, da je tukaj podpredsednik zelo korektno povedal, da ne državni zbor, ne vlada ne kdorkoli tretji, z izjemo ustavnega sodišča, ni tisti, ki lahko reče, da je neka stvar ustavna ali protiustavna. tukaj upoštevajmo tudi to delitev in ravnotežje med različnimi vejami oblasti in si ne jemljimo pristojnosti, ki nam ne gredo, ki nam ne pripadajo. se pa strinjam, da so, ne zakon, ampak razmere, v katerih smo se znašli, zelo nenaklonjene liberalni politični misli. vsi ukrepi, ki se izvajajo, gredo v točno nasprotno smer od tistega, česar smo bili vajeni v neki državi, ali pa družbi, če gledamo v evropski uniji ali pa zahodnem svetu, kjer temeljijo naši dosežki, zgodovinsko gledano, na nekih temeljnih svoboščinah in pa na človekovih pravicah, ki jih pa danes ta trenutek lahko izvršujemo v zelo omejenem obsegu, ampak nam je, verjamem da marsikomu oziroma veliki večini vseh nas, jasno, zakaj. zakaj se odpovedujemo svobodi gibanja, zakaj se odpovedujemo ali pa celo prepovedujemo svobodno gospodarsko pobudo? ker smo preprosto dali v ospredje naše zdravje in pa človeška življenja. če nam ta enačba oziroma iskanje tega ravnotežja ni jasno, potem se lahko v ekstremu prepustimo kot nekatere države ali kot so naredila nekatera okolja, ki so enostavno prepustila in potem videla, kaj bo. nekateri bodo šli gladko skozi, nekateri bodo najbrž potegnili kratko, ampak smo pa prepustili oziroma nismo tikali nobenih liberalnih ali pa nobenih vrednot, nobenih temeljnih svoboščin, nobenih človekovih pravic. jaz težko sprejmem vse te očitke o represiji, , ker so predvsem posredovani tako zelo pavšalno. veliko razprave je bilo okoli . in okoli . člena. tukaj se zahvaljujem in pozdravljam tudi to razumevanje in to soglasje, ki smo ga dosegli znotraj koalicije glede tega, da smo . člen umaknili, ohranili . člen, ampak to ne pomeni, da namen . in . člena je bil s tem manevrom zdaj dosežen. slišal sem danes tudi nekaj glasov razuma iz opozicije, ki so razumeli namen tega zakona oziroma teh dveh členov v zakonu, ker mi si moramo enostavno zagotoviti neka orodja, torej država si mora zagotoviti neka orodja, da tisti, ki so v karanteni in morajo biti v karanteni ravno zato, da zagotavljajo zdravje vsem drugim, ki niso okuženi, da tam ostanejo in da virusa ne širijo. če teh vzvodov nimamo, potem se gibamo v smeri tistih družb, tistih okolij, ki enostavno prepustijo vse neki roki trga, takega ali drugačnega, kdor se bo okužil, se bo okužil, kdor se ne bo, se ne bo, kdor preživi, preživi, kdor ne preživi pa, bog pomagaj, ne preživi. jaz se enostavno s tem ne morem strinjati. sem pa, in verjamem, da se tukaj tudi marsikdo sprašuje, zaskrbljen, kakšne bodo posledice tega virusa. ampak globalno gledano, ne zgolj samo za slovenijo, ampak če gledamo širše, in za evropsko unijo in tudi za razmerja moči med posameznimi državami. morda se tega ne zavedamo, ampak na globalni ravni se karte razporejanja moči v tem trenutku oziroma v tem obdobju, znotraj tega procesa zelo močno mešajo in tudi ko bo te krize, neposredno vezane na virus, konec, družba, ki smo je bili vajeni, ne bo čisto ista, kot je bila še pred mesecem ali dvema nekaj povsem samoumevnega. zdaj bi lahko namignil na . september v zda, ko se nam je tisti dogodek zdel precej oddaljen, ampak je močno vplival na način, kako mi danes razumemo varnost in koliko drugim pravicam smo se pripravljeni odreči, recimo zasebnosti, zato, da imamo to varnost zagotovljeno. takrat smo jo gledali z nekega vojaškega vidika, danes jo gledamo z zdravstvenega. verjamem, da bo ta zdravstvena komponenta v prihodnje še zelo močna in še zelo intenzivna. vsi ti, če tako gledamo, obsežni procesi, ki potekajo, oziroma ti pretresi so nam dejansko obrnili življenje na glavo. če kaj pogrešam znotraj državnega zbora, je več neke razprave okoli samih človekovih pravic in tudi več neke razprave, debate, mnenj, in to zelo različnih, kako se soočiti in ravnati v vseh teh stiskah, v katerih smo se znašli. navsezadnje tudi jaz osebno kot poslanec sem pri svojem delu izredno omejen, ker naše delo je vezano na neke stike, na neko komunikacijo, na neka srečanja, na neko kavo. vsega tega enostavno več nimamo in moramo opravljati to prek telefona in verjamem, da je na tak način prizadet čisto vsak član oziroma članica naše družbe. vse to nas spravlja v neko stisko, v neko negotovost in pogrešam tudi znotraj državnega zbora več teh razprav o človekovih pravicah, da bi v končni fazi tudi javnost bolje razumela, zakaj se vlečejo neke poteze, neki ukrepi, ki so neprijetni, ki so antilibaralni v tistem političnem smislu, v smislu politične filozofije in ki dušijo našo svobodo. ampak absolutno nisem za to, da gremo v smer neke avtoritarnosti. vsekakor pa si tudi osebno nikoli ne bi dovolil, in tudi ne bom dovolil, da bi zavili v neko smer, ki bi vodila v kakršnokoli anarhijo. zato bom ta zakon kljub temu, kot sem uvodoma rekel, da ni optimalen, ni celovit in ni popolnoma koherenten, podprl. maksimalno se bom trudil še naprej in verjamem, da vsi vi tudi z menoj, da poiščemo še vse tiste popravke, ki so potrebni za to, da vse česar nismo mogli zaobjeti v tem paketu, zajamemo v naslednjih. predvsem pa bi izkoristil to priložnost še za poziv na zaupanje v institucije. vsi med seboj si moramo predvsem v tem času zaupati in stvari kar se da usklajeno pomikati v pravo smer. v trenutku neke negotovosti, v kateri smo, vsako sporočilo, ki gre iz te smeri ven, zelo močno odmeva in nas samo oddaljuje od tega, da se v čim krajšem času uspemo znebiti vseh teh težav, v katerih smo se znašli. da o sami implementaciji in teži vseh teh učinkov negativnih virusa na našo družbo, na gospodarstvo, na vse ostale podsisteme države niti ne govorim, ker se potem to samo še dodatno razpotegne in izgubi prvoten namen. hvala lepa.",2020,04,1984,SMC,M,nesovrazni
hvala lepa. besedo dobi mojca škrinjar. izvoli.,2020,04,1956,SDS,M,nesovrazni
"hvala lepa za besedo. dober zakon nastaja vsaj pol leta, če ne več, da zajame vse možne aspekte, vse ekstreme, vse ljudi in vse situacije. ta zakon je nastal v zelo kratkem času in lahko izrazimo samo občudovanje in hvaležnost tistim, ki so se potrudili v dolgih urah dela in skrbi, da je nastal. zagotovo pa ima tudi pomanjkljivosti, saj jih ima celo zakon, ki nastaja zelo dolgo časa. vsekakor pa ne morem dopustiti misli, da je zakon protiustaven. protiustavno je tisto, kar je proti življenju. jaz imam kot prvo pravico živeti in kot drugo živeti v zdravem okolju in biti svobodna. toda pravice se vežejo tudi na odgovornosti. niso le pravice, so tudi odgovornosti. odgovorna sem do tega, kako pomagam ali pa ogrožam svoje sodržavljane. zato je . člen tisti člen, ki na nek način omejuje našo svobodo, pa vendarle nam jo omogoča. če bomo odgovorno sledili navodilom, ki varujejo naše zdravje in življenje, potem ne bomo imeli posledic, ki bi jih lahko izvedla policija. če poslušam o tem, kako so nekatere skupine prizadete, je zagotovo vedno neka meja, pod katero ali pa nad katero nekomu ne pripada nek dodatek. in to je hudo. res je hudo. pa vendar večino rešuje, tako samozaposlenih kot upokojencev in študentov. klicalo me je veliko upokojencev, nekateri so se zjokali od sreče, da si bodo lahko s tem dodatkom pomagali v sedanji krizi. so bogatejši in so revnejši študentje, so študentje, ki morajo služiti svoj kruh, da si lahko plačajo najemnino. tisti študenti, ki jim tega ni treba, bodo verjetno preostanek denarja preusmerili v nek nakup. to pa bo potem, ko bo kriza minila, mogoče tisto, kar bo pomagalo tudi z vsemi nami, ki bomo sodelovali pri tem, pri new dealu, tudi prednost. gledam učitelje v šoli, kako se trudijo po deset ur dnevno, ravnatelji so po dvanajst ur v šoli, da lahko omogočijo vsem otrokom učenje na daljavo. tukaj si ne morem kaj, da ne bi pomislila, da je sds že leta in v svoj program vnesla, da naj bi imel vsak otrok brezplačni tablični računalnik ali pa prenosnik. no, morala je priti kriza, da bo do tega končno prišlo. to si otroci zaslužijo. kultura vedenja je tista, ki nas povezuje. pravica do zdravega življenjskega okolja je tista, ki jo zahtevam, ko stopim v trgovino, in zahtevam, da se neodgovorno ne obnašajo do mene tisti, ki so z menoj, da me ne ogrožajo. kakor tudi jaz ne smem ogrožati drugih. zato se mi zdi . člen povsem na mestu. veseli me pa nekaj, da v ljubljani, kjer živim, vidim veliko več tistih, ki spoštujejo navodila, ki spoštujejo uredbe, ki spoštujejo meje, ki jih moramo imeti med seboj, zato da ostanemo zdravi. solidarnost prihaja na plan. mislim, da bo ta kriza prinesla tudi nekaj dobrega zavedanje odgovornosti drug do drugega ter solidarnosti. prepričana pa sem, da bo zakon v svoji nadgradnji v nadaljevanju prinesel popravke, ki bodo potrebni zaradi morebitnih napak oziroma zaradi morebitnih lukenj v zakonu, ki so spregledali tiste, ki pomoč najbolj potrebujejo. hvala.",2020,04,1955,SDS,F,nesovrazni
"hvala lepa. naj spomnim, še vedno smo pri . členu oziroma pri prvem členu, ki je amandmiran. sprašujem, če želi še kdo razpravljati. vidim, da je še interes. prosim za prijavo. trije so prijavljeni. prvi dobi besedo andrej černigoj. izvoli.",2020,04,1956,SDS,M,nesovrazni
"hvala. spoštovani gospod podpredsednik, hvala za besedo. spoštovani gospod minister, kolegice in kolegi! na tem mestu se bi rad zahvalil vsem volivcem in volivkam, ki so mi podali zaupanje, vam kolegom za topel sprejem v slovenski dom demokracije. svoj prvi nastop začenjam v zahtevnih časih, verjamem pa, da bomo slovenci znali, kot smo že velikokrat prej, stopiti skupaj in premagati težke trenutke. sam osebno podpiram zakon o interventnih ukrepih za zajezitev epidemije covid in osebno mislim, da je osnovni namen in prioriteta tega zakona najprej rešitev življenj in človeškega dostojanstva, druga prioriteta pa je, da ta zakon z vsemi svojimi spodbudami čim prej doseže gospodarstvo in državljane in državljanke republike slovenije. zavedam se, da v tako kratkem času ni mogoče pripraviti popolnega zakona. kot so moji kolegi in kolegice že prej govorili, dobri zakoni se pripravijo več kot pol leta, mi smo pa na žalost tukaj omejeni s časom. kot bi rad izpostavil, mogoče smo tudi tukaj pozabili omeniti redne in izredne študente, še bolj bi lahko pomagali gospodarstvu, še bolj bi lahko pomagali vsem zaposlenim, ampak meni je tukaj glavna prioriteta predvsem urgentnost, da ti ukrepi, če bodo sprejeti, dosežejo državljane in državljanke republike slovenij predvsem iz te dvorane. pomirjen sem, da so nam ministri in predvsem predsednik vlade povedali, da bo sledilo v naslednjem paketu še veliko področij, ki bodo še bolj podrobno pomagali najobčutljivejšim skupinam, zato bom ta zakon tudi podprl. rad bi povedal, da sam prihajam iz obmejne občine z italijo, zato so moji sovaščani še bolje seznanjeni in v bistvu trpijo gospodarsko krizo. na tem mestu bi ponovno rad poudaril svojo podporo in se zahvaljujem za besedo.",2020,04,1983,NSi,M,nesovrazni
hvala lepa. besedo ima mojca žnidarič. izvoli.,2020,04,1956,SDS,M,nesovrazni
"hvala za besedo. lep pozdrav prav vsem! kot smo že večkrat slišali, pripravljen zakon je res zelo obsežen. zajema številna področja, številne deležnike in vlada ga je pripravila le v nekaj dneh. zato tudi z moje strani res pohvala prav vsem, ki ste, smo pri tem zakonu sodelovali. zaradi obsežnosti zakona pa je seveda logično, da so kakšne manjše skupine ljudi ali pa podjetij ali kogarkoli lahko izpadle. in ker je tako obsežen, je tudi logično, da imamo vsi mi poslanci in tudi državljani številne pripombe, predloge za izboljšave, tudi dodatne predloge za pomoči potrebnim. zelo pomembno se mi zdi, kar je tudi v zakonu popravljeno, da bodo ukrepi iz tega zakona začeli veljati . . . cilj zakona je omiliti posledice epidemije tako za državljane kot za gospodarstvo. ključni cilj zame je, da se res ohrani čim več delovnih mest, ker krize bo, upajmo, kar hitro konec, pomembno pa je, da nam gospodarstvo, podjetja, delovna mesta v tem času ne propadejo. zato res pozdravljam vse pomoči, ki so v tem zakonu predvidene, tako za samozaposlene, podjetja, delavce, študente in ostale. podpiram seveda celoten zakon, bom tudi glasovala zanj, posebej pa bi želela izpostaviti mogoče tisto, za kar v zadnjih dneh prejemam številna vprašanja naših državljank, državljanov, zaposlenih. na ta del bi se osredotočila, ker vsega tako ali tako ni možno povedati, pa tudi ni smiselno, da se preveč ponavljamo. ta krizni dodatek, ki bo v višini evrov izplačan vsem, ki delajo, torej vsem zaposlenim. tukaj me številni sprašujejo, kaj je s tistimi, ki so mogoče sedaj na dopustu, da so dali dopust ali ure, torej koriščenje ur, kolektivni dopust, ali ga bodo tudi ti deležni. mogoče bi tukaj prosila za eno potrditev, da bodo ljudje slišali. potem so zaposleni z nadpovprečno obremenjenostjo. tukaj namreč nekateri ne ločijo med tem dodatkom, ki ga bodo dobili vsi, torej teh evrov, medtem ko tisti, ki so res nadpovprečno obremenjeni, nadpovprečno izpostavljeni, bodo upravičeni do dodatka do urne postavke osnovne plače. prav tako bi se na tem mestu zahvalila vsem tistim, ki garajo zdaj v tem času, tako v zdravstvu, v trgovinah, logistiki, povsod, da ne bom koga izpustila vsem tistim res ena velika zahvala. številni sprašujejo, tisti, ki pa res nimajo dela in ostajajo doma, ker dela ni, ostajajo na čakanju, ali tisti, ki, ne vem, zaradi varstva otrok ostajajo doma, nekateri ne morejo čez meje, se pravi vsi tisti, ki zaradi izrednih okoliščin ostajajo doma, pa jim je s tem zakonom priznano višine plače. ker so v našem okolju plače izredno nizke, bi rada tudi poudarila to, da to nadomestilo ne bo nižje, kot je minimalna plača. in to številne državljane tudi zanima. za samozaposlene smo res napram prvemu zakonu sedaj mislim da našli res dober kompromis, da bodo oproščeni vseh prispevkov, da bodo tudi potem imeli mesečno izplačilo v višini minimalne plače. seveda je tu kar nekaj pripomb, jaz upam, da jih boste še preučili morebiti v naslednjem predlogu, in to glede tega obdobja primerjanja izpada prihodkov. tukaj res predlagam, ker smo vsi, tako poslanci kot verjetno vlada na to temo dobivali številne pripombe, prosim, da preučite možnost spremembe v naslednjem paketu. enkratni solidarnostni dodatek za upokojence z nizkimi pokojninami do evrov. tukaj bi pa želela posebej izpostaviti, kar me veseli, da bo izplačan ta dodatek s strani zpiz tudi prejemnikom nadomestil, invalidom, ki imajo običajno nizka ta nadomestila in ki so brezposelni. tudi tistim, ki imajo sorazmerne pokojnine, torej so delno upokojeni, bo tudi izplačan dodatek v sorazmernem delu. tukaj so številna vprašanja in sem vesela, da so tudi ti upravičeni. enkratni solidarnostni dodatek je predviden tudi za prejemnike denarne socialne pomoči, čeprav moram reči, da je tukaj med državljani bilo kar nekaj nerganja, posebej na socialnih omrežjih. bilo je precej negodovanja, nekako se jim ni zdela prava ta primerjava evrov za tiste, ki delajo, za tiste, ki ne delajo. ampak tukaj moram povedati, da ta dodatek je enkraten. zaposleni, ki delajo, imajo mesečni dodatek. minister, pristojen za delo, družino, je tukaj opozoril, da ravno za tiste skupine, ko je bil predlog, da otroci so sedaj doma, nimajo brezplačnih kosil in malic v šolah, največ teh otrok je iz teh družin, in da tudi za ta namen so se potem odločili, ministrstvo in celotna vlada, da se tudi prejemnikom denarnih socialnih pomoči izplača ta dodatek. kot rečeno, seveda imamo vsi, tako koalicijski, opozicijski in vsi drugi še številne pobude, vprašanja. zavedam se, da je že ta zakon težek milijarde, kljub temu pa prosim, da vse tiste predloge, ki so pravi, ki so prišli tudi s strani opozicije in tudi drugih državljanov, da se upošteva, ovrednoti in tudi vključi v naslednjo. eno izmed mojih vprašanj je bilo tudi, ker smo na primer kredite nekako vsaj delno rešili, tiste, ki imajo pa leasinge, pa ne. dobila sem tudi pisni odgovor v tem času, da bi naj tudi tisti, ki imajo leasinge, bili v naslednjem paketu vključeni. ni mi sicer jasno, tudi na to smo dobili kar nekaj pobud, zakaj so izključena podjetja z zavarovalniško dejavnostjo. mogoče se to še preveri. kot rečeno, celoten zakon bom podprla. ljudje, podjetja čakajo, da čim prej dobi zeleno luč, da čim prej zaživi. kot je že bilo danes večkrat rečeno, kdor hitro da, dvakrat da. hvala.",2020,04,1977,SMC,F,nesovrazni
hvala lepa. besedo ima jožef horvat. izvoli.,2020,04,1956,SDS,M,nesovrazni
