vodstvo družbe vegrad nadaljuje z intenzivno pripravo in sprejemanjem ukrepov povezanih s prestrukturiranjem družbe na to temo poteka v teh dneh več delovnih sestankov so sporočili iz podjetja nadzorni svet družbe je namreč prejšnji teden sprejel predloge kratkoročnih načrtov prestrukturiranja ki jih je pripravila uprava vegrada vodstvo družbe bo kot sporočajo iz podjetja ukrepe po dokončnih uskladitvah z vsemi partnerji predstavilo tudi širši javnosti,neutral
tudi direktor državnega podjetja pdp posebne družbe za podjetniško svetovanje ki je odstotni lastnik vegrada matej golob matzele pravi da neke končne odločitve še ni ter da dogovori za rešitev podjetja še potekajo glede možnosti prostovoljne poravnave ki jo omenjajo mediji je golob matzele pojasnil znane korake ko se družba znajde v težavah,neutral
najprej prostovoljna poravnava če ta ni možna sledi prisilna poravnava in če tudi ta ni možna je na vrsti stečaj je dejal ob tem pa poudaril da se v vegradu o možnostih reševanja situacije za zdaj še sami dogovarjajo z upniki,negative
nadzorni svet se ukvarja s kratkoročnim prestrukturiranjem,neutral
zaenkrat tudi ni predvidena kakšna seja nadzornega sveta nadzorni svet mora določene stvari potrditi in se bo tudi sestal takoj ko bo to potrebno vendar pa za zdaj kakšen sestanek ni predviden je danes dejal predsednik nadzornega sveta klemen boštjančič med zadeve ki jih mora nadzorni svet potrditi spadajo tudi podrobni načrti kratkoročnega prestrukturiranja o katerih trenutno potekajo dogovori,neutral
sicer pa je glavna direktorica družbe hilda tovšak kot je povedal direktor pdp sama predlagala možnost da se uprava družbe razširi s strokovnjakom za področje finance mi kot eden od lastnikov o tem razmišljamo v paketu je dejal golob matzele in dodal da konkretnih imen v tem trenutku ni,neutral
direktor posebne družbe za podjetniško svetovanje matej golob matzele desno foto dare čekeliš,neutral
zaradi blokiranih računov so ogrožene tudi plače zaposlenih,negative
težave v vegradu ki so tudi posledica krize na področju gradbeništva so se zaostrile v začetku februarja ko so banke podjetju zaradi neporavnanih davčnih obveznosti blokirale račune s tem so bila ogrožena tudi izplačila zaposlenim ki še vedno niso vsa poravnana,negative
vegrad bremenijo tudi zamude pri gradbenih projektih med katerimi je največji gradnja stanovanj v ljubljanskih celovških dvorih dokončanje tega projekta je eden od nujnih kratkoročnih ukrepov ki so potrebni za sanacijo položaja vodstvo družbe pri tem načrtuje prodajo še neprodanih stanovanj po nižji ceni vendar ta še ni določena in je del pogovorov z upniki,neutral
med ostalimi nujnimi kratkoročnimi ukrepi ki jih je prejšnji teden potrdil nadzorni svet družbe pa so še dogovor z bankami glede kreditov in deblokade računov kadrovsko prestrukturiranje začetek gradnje študentskega naselja v ljubljani in odprodaja nepotrebnega premoženja,neutral
vegrad je lani ustvaril   milijona evrov čistih prihodkov za letos pa v podjetju načrtujejo da se bodo prihodki zmanjšali za okoli  odstotkov temu bo sledilo tudi zmanjšanje števila zaposlenih za koliko bo družba ki zdaj zaposluje nekaj več kot  delavci zmanjšala število zaposlenih še ni znano v mediji pa se omenja številka ,negative
v zadnjem času se veliko govori o pričakovanem dvigu cene električne energije razmislek o zamenjavi dobaviteljev zato ni odveč toda ali se glede na razlike v ceni med ponudniki električne energije to sploh splača,neutral
je pri vašem distributerju elektrika najcenejša,neutral
slovenci naj bi po podatkih elektra slovenija v letu  porabili malo več kot  gwh električne energije kar naj bi bilo  odstotkov manj kot v letu prej trenutno naj bi bila cena električne energije na zelo nizkih nivojih saj je v primerjavi s ceno električne energije iz leta  ta številka skoraj prepolovljena trenutne cene so odraz slabega gospodarskega stanja ki pa ne bo trajal večno ob gospodarskem okrevanju je namreč upravičeno pričakovati občuten dvig cene električne energije saj bo poleg povečanega povpraševanja ceno dvignila tudi vse bolj okleščena ponudba saj novo nastale elektrarne praviloma proizvajajo dražjo elektriko od obstoječih,neutral
čeprav naglih in korenitih sprememb cen elektrike do konca leta ni pričakovati pa tudi če nam nekateri distibuterji jamčijo enotno ceno do konca leta  pa moramo morebiten dvig cene na dolgi rok pričakovati,neutral
prav zato smo na cekinu naredili cenovno primerjavo ponudb različnih elektro distributerjev kateri torej ponuja najcenejšo elektriko,neutral
delavcem jadranske pivovarne ki je v lasti pivovarne laško je prekipelo zasedli so tovarno od direktorja pa so zahtevali naj jim vendarle pojasni kaj se bo zgodilo s pivovarno v splitu,neutral
jadranska pivovarna,neutral
delavci jadranske pivovarne so dopoldne zasedli prostore podjetja direktorju nenadu buljanu prepovedali vstop in od njega zahtevali da pokliče slovenske lastnike v laškem in od njih izve kaj se bo zgodilo s pivovarno v splitu je na svoji spletni strani poročala slobodna dalmacija buljan sprva ni želel poklicati v slovenijo a po soočenju z delavci si je premislil kot je dejal je upravi sporočil da delavci zahtevajo da eden od slovenskih predstavnikov obišče tovarno,negative
kot je dejal regionalni predstavnik sindikata industrije ivica blažević so od buljana zahtevali vnovični zagon proizvodnje ker imajo surovin za približno mesec dni dela lažje se nas bodo znebili če ne delamo je izjavil blažević,negative
dodal je da so delavci zahtevali razglasitev stečaja na splitskem trgovskem sodišču potem ko so lastniki pred mesecem dni napovedali da nameravajo zapreti podjetje,negative
pivovarna laško je od leta  večinska lastnica jadranske pivovarne mali delničarji so prepričani da je splitsko pivovarno možno rešiti ker lahko naredijo  hektolitrov piva ter prodajo  hektolitrov vode sokov in uvoznega piva če bi omenjena proizvodnja zaživela bi lahko odprli tudi dodatna delovna mesta so prepričani,neutral
društvo malih delničarjev je pisalo tudi pahorju,neutral
društvo malih delničarjev jadranske pivovarne je sredi februarja o stanju v podjetju in napovedanem zaprtju tovarne pisno obvestilo tudi slovenskega premierja boruta pahorja kot je takrat pojasnil predsednik društva delničarjev nenad bulović so želeli opozoriti predsednika slovenske vlade o škodljivih dejanjih s katerimi so slovenski poslovneži nameravali pripeljati do propada edine dalmatinske pivovarne ,neutral
delavce zanima kaj se bo zgodilo z njihovo pivovarno foto kanal a,neutral
mali delničarji so prijavili šrota turnška in udriha,neutral
podobno pismo so poslali tudi hrvaškemu državnemu tožilstvu in hrvaški premierki jadranki kosor posebej pa so jezni na nekdanjega predsednika uprave pivovarne laško boška šrota dolgoletnega predsednika nadzornega odbora jadranske pivovarne antona turnška in nekdanjega direktorja pivovarne tomaža udriha je izpostavil bulović izrazil je pričakovanje da se bodo v celotni primer vključili tudi slovenski preiskovalci,neutral
mali delničarji so prejšnji teden sporočili da so prijavo proti šrotu poslali tudi uradu za boj proti korupciji in organiziranemu kriminalu uskok urad na vprašanje ali so začeli preiskavo proti šrotu še ni odgovoril,neutral
v pivovarni laško še vedno iščejo kupca za splitsko pivovarno,neutral
tiskovni predstavnik pivovarne laško jure štrus je dejal da še vedno iščejo kupca za jadransko pivovarno če pa jim to ne bo uspelo bodo tovarno likvidirali v primeru likvidacije bi delavci dobili vse odpravnine še pravi štrovs kot je dejal bodo proizvodnjo v vsakem primeru preselili saj ima ta proizvodnji obrat v splitu velike izgube končna odločitev naj bi bila znana v nekaj tednih,neutral
delavcem so ta dva scenarija povedali že pred kakšnim mesecem so pa danes sindikate iz pivovarne laško povabili da pridejo na sedež podjetja v sloveniji kjer bi se lahko o zadevah znova pogovorili a so hrvaški sindikalisti to povabilo zavrnili je še dejal predstavnik pivovarne laško,neutral
da podizvajalcev ne plačujejo tudi na gradbišču za stadion na stožicah sta potrdila direktorja podjetja leka transport anton plut in miran srčnik sta pa le dva izmed tisočih podizvajalcev ki terjajo milijone od gradbenih velikanov,negative
podizvajalce v gradbeništvu je kriza močno prizadela delo dobijo vse težje cene so padle poleg tega morajo na plačila čakati tudi po pol leta,negative
v času krize niso na udaru le veliki gradbinci v težavah so se znašli tudi številni manjši podjetniki in obrtniki ki večinoma delajo kot podizvajalci cena njihovega dela je upadla za  do  odstotkov na plačilo za opravljeno delo pa čakajo tudi po  dni pojasnjujejo v sekciji gradbincev pri obrtnopodjetniški zbornici slovenije ozs,negative
najbolj prizadeti tisti ki so bili vezani na enega velikega izvajalca,negative
manjše podjetnike in obrtnike ki opravljajo dela v gradbeništvu je kriza močno prizadela,negative
ker večina malih izvajalcev ni imela druge možnosti dela saj se je obseg dela na trgu močno zmanjšal je bil tak obrtnik večinoma prisiljen delati dokler je pač zdržal podjetje ki dela za osem ali devet evrov na uro in mora hkrati plačati vse prispevke in dajatve tega pač dolgo ne more prenesti,negative
franc bukovec,neutral
številni manjši izvajalci gradbenih del in zaključnih del v gradbeništvu so se v času krize znašli v velikih težavah najbolj so prizadeti tisti ki so bili ves čas svojega dela vezani na enega velikega izvajalca in so bili prisiljeni zanj delati tudi pod poslabšanimi pogoji je ocenil podpredsednik sekcije gradbincev pri ozs franc bukovec ko so se pogoji v gradbeništvu poslabševali so namreč tudi veliki gradbeniki kot so primorje sct in vegrad močno zaostrovali pogoje do svojih podizvajalcev,negative
v odnosih s podizvajalci so velika gradbena podjetja v sloveniji na eni strani zbijala cene ter podaljševala plačilne roke istočasno pa so zmanjševala rednost plačil oziroma povečevala zamude ker večina malih izvajalcev ni imela druge možnosti dela saj se je obseg dela na trgu močno zmanjšal je bil tak obrtnik večinoma prisiljen delati dokler je pač zdržal podjetje ki dela za osem ali devet evrov na uro in mora hkrati plačati vse prispevke in dajatve tega pač dolgo ne more prenesti je opozoril bukovec,negative
številni obrtniki in podjetniki so bili zato prisiljeni zamude v plačilih prenesti v neredno izplačevanje plač zaposlenim drugi pa so plače izplačevali a ob tem niso uspeli poravnati še prispevkov za svoje zaposlene veliko malih obrtnikov ki niso uspeli pokriti prispevkov in davkov se je zato znašlo v davčnih dolgovih,negative
jasno je da so temu sledila zapiranja podjetij pojasnjuje bukovec tisti ki so odjavo opravili v času ko so bili njihovi davčni dolgovi še obvladljivi so naredili pravo potezo meni tisti ki so čakali ali pa še čakajo pa lahko izgubijo tudi vse svoje premoženje kar lahko pripelje tudi do osebnih tragedij,negative
dela je vse manj roki za plačila pa se daljšajo,negative
manj dela in slabša plačila,negative
cene v gradbenih delih in zaključnih delih v gradbeništvu so sicer upadle za  do  odstotkov obseg dela pa je nižji za  do  odstotkov ocenjuje bukovec najbolj krizni so zadnji trije meseci lanska prva polovica leta je bila bistveno boljša saj zmanjšanega obsega dela še nismo toliko čutili pojasnjuje,negative
pogodbeni roki med velikimi gradbenimi podjetji in njihovimi podizvajalci so večinoma dolgi  ali  dni dejansko pa morajo manjši izvajalci sedaj na denar čakati od  do  dni še izpostavlja bukovec kadar so v projekt vključeni manjši investitorji ali zasebne stranke so dogovorjeni roki sicer krajši tudi med temi strankami pa je kar nekaj takih ki ne plačujejo redno,negative
ni enostavno posebno če se spomnimo najboljših časov gradbeništva v letu  in začetku leta  ko smo vsi imeli dela preveč zdaj smo na realnih tleh poudarja bukovec in dodaja da je v gradbeništvu glede na obseg dela trenutno  do  odstotkov zaposlenih preveč razmere v gradbeništvu so predvsem za manjše izvajalce zelo resne zato je skrajni čas da pristojne institucije poiščejo ustrezne rešitve za ureditev zaostrene situacije še opozarjajo v ozs,negative
oprostite ampak zamujamo vam ob teh besedah pritisk ponavadi naraste nad kritično mejo letalski potniki ta stavek menda sovražijo še bolj kot izgubljeno prtljago s kom leteti da ga boste slišali le izjemoma,neutral
lufthansa nemci sicer niso bili najbolj točni so pa zato prepeljali največ potnikov,neutral
saj poznate zgodbo mudi se vam na sestanek zamudili boste naslednji let ali pa bi šli radi čim prej na dopust pa kaže da ga boste namesto na plaži preživeli kar na letališču medtem ko vi živčno prestopate in uporabite ves besedni zaklad ki bi v javnosti moral biti cenzuriran se vam osebje le prijazno smehlja in vas tolaži da bo vaše letalo v višave poletelo že čez eno uro,negative
da bi se takšne dogodivščine letalskim potnikom dogajale čim redkeje flightstats redno pripravlja seznam letalskih družb ki cenijo čas in živce svojih potnikov in vas torej na cilj pripeljejo najbolj točno,neutral
nesporni zmagovalci leta  so japonci saj sta med prvimi tremi kar dve njihovi družbi je pa med prvih deset uspelo priti tudi nemški lufthansi katere letala so med prvo deseterico opravila rekordno število poletov kar   kdo je še na seznamu,positive
vam je situacija znana,neutral
površine ki so v eu namenjene organskemu kmetovanju so se leta  povečale za   odstotka prodaja kmetijskih izdelkov pa je upadla slovenski kmetje pa bodo v savdsko arabijo izvažali mesne izdelke,neutral
zasebni pridelovalci so v letu  na živilskih trgih prodali za slabih  milijonov evrov kmetijskih pridelkov in proizvodov iz lastne pridelave kar je   odstotka manj kot v predhodnem letu so sporočili iz državnega statističnega urada,negative
najbolj za   odstotka na   milijona evrov se jim je zmanjšala prodaja mleka in mlečnih izdelkov bolj podrobni podatki urada kažejo da so zasebni pridelovalci prodali precej več mleka kot leto prej prav tako tudi masla drugih mlečnih izdelkov pa so prodali manj kot leto prej prodaja perutnine in jajc se je zmanjšala za   odstotka na   milijona evrov podrobnejši podatki kažejo da je bilo prodanih precej manj jajc kot leto prej prav tako tudi zaklanih piščancev in kokoši,negative
puranov pa je bilo prodanih več kot prejšnje leto,positive
prodaja sadja se je zmanjšala za   odstotka na   milijona evrov skoraj polovica vsega v letu  na živilskih trgih prodanega sadja so bila sicer jabolka a je bilo prodanih manj kot v letu  tudi hrušk jagod in breskev so prodali manj kot v letu  več kot v letu  so prodali češenj in marelic,negative
države članice z največ površinami namenjenimi organskemu kmetovanju so bile leta  španija   milijona hektarov italija   milijona hektarov nemčija   milijona hektarov in velika britanija   milijona hektarov,neutral
prodaja zelenjadnic fižola v zrnju in krompirja se je zmanjšala za   odstotka na   milijona evrov pridelovalci so so prodali največ krompirja in zelene solate vendar obojega manj kot v letu  tudi čebule in presnega zelja so prodali manj kot v letu  več kot v letu  so prodali fižola paradižnika in paprike vrednost preostalih kmetijskih pridelkov in izdelkov prodanih v  na živilskih trgih je bila za dva odstotka nižja kot v  prodanega je bilo manj žita več pa medu kislega zelja ter kisle repe,negative
organsko kmetovanje v eu se širi,positive
površine namenjene organskemu kmetovanju so leta  v eu zavzemale   milijona hektarov vseh kmetijskih površin v uporabi kar je bilo za   odstotka več kot leta  v sloveniji se je obseg površin namenjenih organskemu kmetovanju glede na  povečal za   odstotka glede na  pa za  odstotkov,positive
v  državah članicah eu brez romunije in bolgarije ki sta v unijo vstopili leta  so površine namenjene organskemu kmetovanju leta  zavzemale   milijona hektarov kar je bilo  odstotkov vseh tovrstnih površin v eu glede na  se je površina povečala za   odstotka glede na  pa za   odstotka so sporočili iz evropskega statističnega urada eurostat,neutral
stroški dela v sloveniji so bili v zadnjem četrtletju  za   odstotka nižji kot v zadnjem četrtletju  to je predvsem posledica več opravljenih ur na zaposlenega in ukinitev davka na izplačane plače,neutral
najbolj so se znižali stroški dela v dejavnosti kmetijstvo inlov gozdrastvo in ribištvo za   odstotka,neutral
po začasnih podatkih statističnega urada rs surs so bili stroški dela za dejansko opravljeno delovno uro v sloveniji v zadnjem četrtletju  glede na enako obdobje v letu  nižji za   odstotka k temu sta prispevala predvsem ukinitev davka na izplačane plače  januarja  in večje število opravljenih delovnih ur na zaposleno osebo v zadnjem četrtletju  glede na primerljivo obdobje v letu  so sporočili s sursa,neutral
stroški dela za dejansko opravljeno delovno uro so bili v omenjenem obdobju skoraj v vseh dejavnostih nižji kot v istem obdobju leta  zlasti v dejavnosti kmetijstvo in lov gozdarstvo ribištvo za   odsotka in v informacijskih in komunikacijskih dejavnostih za   odstotka so še zapisali na sursu,neutral
sicer še ni povsem jasno ali je gospod mohammed al maktum preživel preveč časa na vročem puščavskem soncu ali misli resno vsekakor prihodnost vidi v križanju kamel in lam,neutral
šejk al maktum je pred leti naročil kloniranje kamele tako najbolj plemenitih pripadnic teh živali ne bi obremenjevali z rojevanjem potomcev rezultat kamela injaz dosežek,neutral
končni učinek bodo kame ki naj bi v prihodnosti ko se bo zaradi klimatskih sprememb podnebje močno spremenilo nadomestile govedo in ovce vsekakor bi si šejk če bi idejo izpeljali postavil zgodovinski spomenik dobra tolažba po tem ko so morali dubajci zaradi prezadolženosti najvišji nebotičnik namesto burj dubaj v zameno za kupček denarja poimenovati po šefu sosednjega emirata v burj khalifa poznavalci menijo da bodo v globoko zadolženem dubaju denar za raziskave po šejkovih navodilih zagotovo našli morda celo v neomejenih količinah,neutral
dubaj je moral zaradi krize sicer ustaviti večino mega gradbenih projektov ki človeku zaradi drznosti arhitektov vzamejo dih v fotogaleriji si oglejte na katera dubajska čudesa bomo morali še nekaj časa čakati,neutral
dubajska drznost podvodni hotel cena  dolarjev na noč in plavajoče ribe na stropu,neutral
drugi blok jedrske elektrarne krško bi sloveniji prinesel stabilen varen in zadosten vir električne energije brez negativnih vplivov na okolje zatrjujejo v družbu gen energija gradnja in obratovanje pa bi prineslo na tisoče novih delovnih mest,positive
v sloveniji naj bi se skupna raba energije v prihodnje zmanjševala toda zaradi prehoda na čistejše vire in tehnologije bo raba naraščala to potrjujejo številne študije in analize pravi direktor družbe gen energije martin novšak in dodaja da so zato že pred tremi leti začeli proučevati upravičenost postavitve drugega bloka jedrske elektrarne krško,positive
drugi blok jedrske elektrarne bi lahko začel delovati leta  in bi bil v obratovanju do leta ,positive
letošnja odločitev državnega zbora o nadaljevanju priprav bi po novšakovem mnenju že lahko zadostovala za izgradnjo drugega bloka jedrske elektrarne krško nek  in njeno komercialno obratovanje leta  družba gen energija ki povezuje  slovenskih elektroenergetskih podjetij in je največji trgovec z elektriko na balkanu ter nosilec jedrske opcije v sloveniji je projekt nek  namreč razdelila na več faz predpripravljalna je mimo takoj po odločitvi v dz pa bi se že lahko lotili umeščanja elektrarne v prostor gor vodno ali dol vodno ob savi pri sedanji nek krško sledile bi specifikacije za ponudbe in pogajanja ter podpis pogodbe za gradnjo zatem pa izbor dobaviteljev opreme gradnja bi trajala štiri leta nek  pa bi lahko obratovala  let,neutral
z nek  slovensko gospodarstvo bolj konkurenčno,neutral
v enem letu pravi vodja tehničnega sektorja in investicij v družbi gen energija jože špiler bi nova jedrska elektrarna moči  mw proizvedla od  do  milijard kilovatnih ur električne energije z investicijo v višini treh do petih milijard evrov bi slovenija dobila stabilen varen in zadosten vir električne energije brez negativnih vplivov na okolje dodaja špiler vsi scenariji priprav na gradnjo nek  upoštevajo tudi teš  in podaljšanje obratovanja nek krško do leta  z novo nuklearko bi dobili lahkovodni tlačni reaktor tretje generacije z izboljšano tehnologijo ki zagotavlja še večjo ekonomičnost omogoča celo koriščenje toplote za daljinsko ogrevanje bližnjih mest kot so krško brežice in novo mesto dolgoročno še ljubljane,positive
projekt nek  pa je tudi naložba ki bo imela ugoden vpliv na naše celotno gospodarstvo to bo tako martin špiler najcenejša alternativa za proizvodnjo pasovne energije nek  pa bo med gradnjo in obratovanjem zagotavljala tudi več tisoč delovnih mest ta čas se bodo lahko v projektiranje gradnjo ter proizvodnjo in montažo opreme vključevala tudi naša podjetja vse to bo imelo pozitivne učinke na razvoj in konkurenčnost slovenskega gospodarstva še meni,positive
z izgradnjo nek  je prepričan martin novšak pa se zaradi sinergije povečujejo tudi pozitivni učinki obstoječe jedrske elektrarne ta na leto proizvede povprečno   milijarde kilovatnih ur in ima od leta  ko je začela komercialno obratovati vzpostavljene vse potrebne infrastrukturne organizacije in objekte ki bodo z drugo elektrarno še bolj izrabljeni z novo enoto bodo izkoriščene izkušnje stroke in visoko usposobljenih kadrov zaradi možnosti izrabe iztrošenega jedrskega goriva bo bolj izkoriščeno tudi bodoče odlagališče nizko in srednje radioaktivnega materiala,positive
nekdanji zaposleni v muri ki so že nekaj mesecev brez službe zahtevajo odpravnine a teh najverjetneje ne bodo dobili sedaj napovedujejo da bodo pravico iskali na sodišču,negative
nekdanji zaposleni v muri ki so že nekaj mesecev brez službe zahtevajo odpravnine a teh najverjetneje ne bodo dobili sedaj napovedujejo da bodo pravico iskali na sodišču,negative
elan bo dobil nagrado red dot za oblikovanje linije smuči iz serije slx waveflex eno izmed najprestižnejših nagrad v oblikovanju so v elanu prejeli že leta  za serijo speedwave,positive
smuči elan,positive
nagrado za oblikovanje red dot ki jih bodo junija podelili v nemčiji bo prejel tudi elan in sicer za linijo smuči iz serije slx waveflex smuči je v sodelovanju z razvojem elana oblikoval gigodesign za nagrade pa se je letos potegovalo  podjetij iz  držav,positive
proces oblikovanja smuči je zahteven in vključuje veliko vložkov ki jih je treba obravnavati pred uvedbo izdelka na trg ddizajn in grafična podoba morata usklajeno poudarjati ključna sporočila in glavne tehnologije izdelka so v sporočilu za javnost zapisali v elanu,positive
nagrada za oblikovanje red dot za slx waveflex smuči dokazuje da je elan vodilna blagovna znamka v smučarski industriji na področju oblikovanja ki redno osvaja tako pomembne nagrade na kar smo tudi vsi v elanu zelo ponosni je poudaril produktni vodja elana luka grilc,positive
še bolj pomembno pa je po mnenju grilca dejstvo da so ključne strateške komponente elanovih izdelkov oblikovanje inovativnost in vozne lastnosti v ospredju in to se na koncu odraža v prodaji in navdušujočem odzivu kupcev,positive
elan je prvič to nagrado prejel že leta  za speedwave serijo nagrado red dot podeljujejo že od leta  in velja za eno izmed najbolj prestižnih priznanj v dizajnu,positive
kot potrošniki imamo dolžnosti pa tudi določene pravice kakšne so pravice potrošnika ki je kupil izdelek ki se pokvari ne deluje tako kot bi moral ima kakšno drugo napako ali preprosto ne izpolnjuje vaših pričakovanj,neutral
dokler so vaše stvari v garanciji naj se z njimi ukvarja kdo drug,positive
kadar potrošnik kupi blago za katerega je izdana garancija se pravice iz naslova stvarne napake še vedno ohranijo v primeru napake se kupec sam odloči katero pravico bo uveljavljal,positive
če menite da so vam kršene pravice do uveljavljanja pravic iz naslova garancije ali iz naslova stvarne napake se za strokovno svetovanje in pomoč lahko obrnete na zavod za varstvo potrošnikov ali na urad za varstvo potrošnikov kjer vam bodo brezplačno svetovali,positive
pravica potrošnika je tudi da poda prijavo na tržni inšpektorat ki zadevo preuči in ukrepa v skladu s pristojnostmi a treba je vedeti kdaj gre za uveljavljanje garancije in kdaj za uveljavljanje stvarne napake poučite se o razlikah in najdite pravo pot do upravičene reklamacije,positive
za svojo tekmovalno smučko slx waveflex je elan prejel eno najprestižnejših oblikovalskih nagrad na svetu posebnost smučke s katero tekmuje večina slovenskih smučarjev v svetovnem pokalu je revolucionarna tehnologija,positive
vodstvo laške pivovarne zanika obtožbe malih delničarjev ki pravijo da se namerava jadransko pivovarno za borih šest milijonov prodati kar njenemu prokuristu,neutral
jadranska pivovarna,neutral
predstavniki pivovarne laško katerim društvo malih delničarjev očita da želijo jadransko pivovarno v katero so zaradi negotove prihodnosti zaposleni pred dnevi direktorju preprečili vstop prodati pod realno ceno obtožbe ostro zanikajo poudarjajo da je izklicna cena vsaj  milijonov evrov saj je na to vrednost ocenjeno tudi zemljišče družbe,neutral
laško še vedno iščemo potencialne kupce,neutral
društvo malih delničarjev je namreč sporočilo da naj bi po neuradnih informacijah jadransko pivovarno za šest milijonov evrov kupoval njen prokurist marko sučić v pivovarni laško te informacije sicer zanikajo in zatrjujejo da kupnino v višini  milijonov evrov za jadransko pivovarno v katero so v zadnjih desetih letih vložili več kot  milijonov evrov še vedno pričakujejo od potencialnih kupcev,neutral
ob tem je morda še razumljivo da bi nekateri špekulanti radi to premoženje kupili po nižji ceni vendar to za lastnika ni sprejemljivo tovrstni interesi pa pojasnjujejo tudi pritiske ki jih posamezniki vršijo na lastnike preko zaposlenih in sindikatov navajajo v laški pivovarni,neutral
mds za kupca tudi dve jahti,neutral
iz mds pa so še sporočili da naj bi morebitni kupec jadranske pivovarne ki je lani poslovala s sedem milijonov evrov izgube brezplačno dobil tudi dve jahti ki sta na privezu v splitu nekoč naj bi bilo teh jaht pet a so tri medtem že odprodali,neutral
foto damjan žibert,neutral
za spornimi nakupi stoji boško šrot,negative
predstavniki hrvaških malih delničarjev so odkrili presenetljivo povezavo med tomažem udrihom ki je osem let vodil jadransko pivovarno in sučićem ki ju povezuje upravljanje v splitskem podjetju družba za nepremičnine katerega direktor je prav udrih neuradno pa naj bi za tem podjetjem in omenjenim nakupom stal bivši prvi mož pivovarne laško boško šrot ki ima očitno še veliko kapitala v tujini pravijo v mds,negative
slovenski in hrvaški mali delničarji skupaj nad sporne posle,neutral
