delničarji istrabenza so na skupščini podprli predlog uprave da na podlagi ugotovitev izredne revizije ki jih je opravila revizijska hiša bdo zoper bivšo upravo in nadzorni svet ne vložijo tožb predloga društva mali delničarji skupaj smo močnejši mds naj bi posle istrabenza v minulih petih letih pregledala nova posebna revizija niso podprli,neutral
petrol sicer med predlagatelji predloga o novi posebni reviziji je od predloga danes odstopil kot je pojasnila članica uprave petrola mariča lah so se v tem času pojavili novi tehtni elementi in sicer javno objavljena informacija v zvezi s policijsko preiskavo istrabenza,neutral
s tako odločitvijo ničesar ne zaključujemo ne izključujemo in ne prejudiciramo mislimo da bomo upravi tako olajšali njeno delo je na skupščini poudarila lahova in dodala da se lahko skupščina za revizijo v prihodnosti še vedno odloči,neutral
predlog za imenovanje posebne revizije ki ga je društvo mds danes sicer zamenjalo z novim v katerem je nabor poslov natančneje opredelilo ni naletel niti na podporo uprave kot je pojasnil predsednik uprave tomaž berločnik bi pregledovanje poslov izpred petih let za poslovanje istrabenza pomenilo veliko motnjo in strošek izredna revizija ki jo je na predlog petrola po nalogu koprskega sodišča opravila revizijska hiša abc je po njegovih navedbah holding stala  evrov posebna revizija ki jo je opravljala družba bdo pa  evrov,neutral
bavčar vesel da ne bo revizije,neutral
novi reviziji v istrabenzu je nasprotoval tudi nekdanji prvi mož istrabenza igor bavčar to pomeni pahniti istrabenz v neko izredno stanje istrabenz ni sposoben financirati tako obsežne posebne revizije ki pa se je ne bojim kot se ne bojim policijske preiskave je o predlagani reviziji dejal bavčar ki je podvomil da za zahtevami malih delničarjev morda stoji politika,neutral
dogovori v ozadju,negative
foto blaž garbajs,neutral
predsednik društva mds rajko stanković je to zanikal razloge za umik petrola od podpore novi posebni reviziji pa gre po njegovem iskati v dogovorih v ozadju mislim da je bil očitno opravljen kakšen telefonski klic kakšnega dobrega znanca predsednika uprave petrola ki je ocenil da bi naš predlog pregloboko posegel v denarnico je dejal domneve o dogovorih v ozadju je lahova zanikala,negative
brez odškodninske tožbe,neutral
sicer pa se delničarji danes niso odločili da bi na podlagi ugotovitev izredne revizije družbe bdo revizija glede nakupa petrolovih delnic v letu  in prodaje delnic maksime holdinga v letu  zoper bivšo upravo in nadzorni svet vložili odškodninske tožbe,neutral
predstavnica družbe bdo revizija je opozorila da revizorji ob pregledu istrabenzove dokumentacijo niso našli ovrednotenja sinergij iz nakupa petrolovih delnic iz katerega bi izhajal izračun ekonomske upravičenosti investicije poleg tega cenitve družbe petrol ki jo je opravila revizijska hiša kpmg po njenih navedbah ni podpisal ocenjevalec vrednosti,neutral
po navedbah predstavnice odvetniške pisarne šelih in partnerji glede poslov v zvezi s prodajo delnic maksime holdinga ter prevzemom družbe simt ni najti prepričljivih pravnih podlag za vložitev odškodninskih tožb glede nakupa delnic petrola pa bi bilo po njenem težko oceniti v kolikšni meri je nastala škoda posledica gospodarske krize v kolikšni meri pa posledica neskrbnosti oz predragega kupovanja,neutral
bavčar in kosmina prejela razrešnico,neutral
skupščina je upravi in nadzornemu svetu istrabenza za leto  podelila razrešnico predlog društva mds naj se o razrešnici odloča za vsakega člana uprave ločeno ni bil izglasovan na simbolnem pomenu je to jasno sporočilo da lahko ribariš v kalnem in se ti nič ne zgodi je ob tem dejal stankovič,neutral
za revizorja za leto  je skupščina imenovala revizijsko hišo kpmg društvo mds pa je zoper sklep napovedalo izpodbojno tožbo skupščina je poleg tega sprejela še sklep o spremembah statuta družbe in se seznanila z izrednim poročilom revizije ki jo je po nalogu okrožnega sodišča v kopru v istrabenzu opravila revizijska hiša abc,neutral
adria airways je leto končala z rekordno  in pol milijonsko izgubo škodo si je nabrala tudi zaradi vulkanskega prahu potnikom so do zdaj za neuporabljene letalske vozovnice vrnili že  evrov,negative
šejki so namreč na dobri poti da pri bankah dosežejo reprogramiranje  milijard dolarjev dolga družbe dubai world ki je na čelu večine dih jemajočih gradbenih projektov v emiratu,positive
pogajanja so trajala več mesecev reprogramiranju pa je zaenkrat pritrdila več kot polovica bank upnic gre predvsem za velike tuje banke šejki pa bodo morali zdaj prepričati še manjše lokalne bankirje ki se bojijo da bodo na račun tujih bank ostali brez svojega kosa pogače,neutral
z reprogramiranjem kreditov pa težav še zdaleč ne bo konec dubaj so zaradi krize namreč zapustili mnogi investitorji in potencialni kupci stanovanjskih in poslovnih površin med drugim tudi donald trump a investitorje nujno potrebujejo sam emirat bo gradbincem namreč težko pomagal saj skupni dolg dubaja znaša že  milijard dolarjev,neutral
kljub vsemu pa se šejki svojim arhitekturnim sanjam ne bodo kar tako odpovedali saj se računajo z naravnost neverjetnimi gradbenimi podvigi še nekajkrat zapisati v guinnessovo knjigo rekordov poglejte katera dubajska arhitekturna čudesa trenutno čakajo na večji kup denarja,neutral
dubai towers kompleks štirih nebotičnikov zaradi krize trenutno čaka boljše čase končna velikost nebotičnikov je sicer še skrivnost ugiba pa se da naj bi najvišji presegel  metrov ostali pa bodo višji od  metrov,neutral
ker nič ne kaže da bodo zahteve zaposlenih glede plač in delavnih pogojev izpolnjene je kabinsko osebje britanskega letalskega prevoznika british airways začelo novo petdnevno stavko,negative
predstavniki družbe british airways so zaradi nove stavke kabinskega osebja napovedali motnje v letalskem prometu z in na londonsko letališče heathrow kljub motnjam v prometu na enem od evropskih najprometnejših letališč bodo leteli z londonskih letališč gatwick in city so sporočili,negative
skupno naj bi odpovedali okoli  odstotkov poletov na dolge razdalje ter okoli  odstotkov poletov na krajše razdalje,negative
osebje družbe je pred časom napovedalo tri petdnevne stavke prvič so začeli stavkati  maja po tem ko so minuli petek prekinili neuspešne pogovore med sindikati in predstavniki družbe pa so danes začeli novo petdnevno stavko trajala naj bi do  junija če v pogovorih ne bo prišlo do preboja bo osebje stavkalo še od  do  junija,negative
po besedah predstavnikov sindikata unite ki predstavlja okoli  odstotkov kabinskega osebja british airways je za zastoj v pogovorih kriv izvršni direktor družbe willie walsh iz družbe so medtem sporočili da so osebju ponudili zelo pošten dogovor in dodali da so sporne spremembe kot je zmanjšanje števila osebja na letih na dolge razdalje nujne za družbo ki se v luči finančne krize sooča z manjšim povpraševanjem,negative
strani se ne moreta dogovoriti glede predvidenih varčevalnih ukrepov ki med drugim predvidevajo zamrznitev plač in zmanjšanje posadk na letih na dolge razdalje ter glede vrnitve potovalnih ugodnosti za kabinsko osebje te ugodnosti je družba ukinila za tiste ki so stavkali že marca,negative
minister lahovnik je zaradi razžalitve nekdanje prve dame palome mateje perger na celjskem sodišču sedel na zatožno klop toži ga zaradi izjave da je prejela  tisoč evrov odpravnine,negative
v podjetju elan zaključujejo pripojitev podjetij elan marine in elan podjetji se bosta z današnjim dnem pripojili v enotno podjetje elan skupina,neutral
predsednik uprave elana robert ferko,neutral
podjetji elan in elan marine bosta z današnjim dnem izbrisani iz sodnega registra medtem ko se vse pravice in obveznosti prenesejo na elan skupino oz elan v sklopu elan skupine ostajajo še samostojna podjetja elan inventa in elan ip so zapisali v sporočilu za javnost,neutral
predsednik uprave elana robert ferko poudarja da združevanje podjetij pomeni za družbo nastop pod enotnim imenom kot ga je javnost do sedaj v  letih delovanja že sprejela tudi v prihodnje bomo v elanu kot tehnološko in oblikovalsko dovršenem podjetju usmerjeni v še večjo prepoznavnost našega podjetja na mednarodnem trgu elan namreč sodi v sam vrh slovenskih podjetij ki tržijo predvsem na tujih trgih je dejal,positive
tuji delavci delajo in živijo v nemogočih razmerah poleg tega ne dobijo plačila za opravljeno delo eden izmed delavcev je dejal da so delali  ur na mesec v sobi pa so živeli kar štirje,negative
eden izmed delavcev podjetja bhodzic doo gradbeništvo in storitve je opisal razmere v podjetju to podjetja naj bi bilo podizvajalec za vegrad konstruktor panles gorenje gradis in druga slovenska podjetja dejal je da sicer ne ve kaj je to podjetje delalo za vegradovo bosansko hčerinsko podjetje gradve leta  so po njegovem mnenju v slovenijo iz bosne in hercegovine prišle tri skupine delavcev kar pomeni od  do  ljudi,neutral
podjetje bhodzic doo gradbeništvo in storitve naj bi počasi propadalo po mnenju anonimnega delavca pa mu dulguje dve zadnji mesečni plači in regres poudaril je še da je na plačilo nadur in malico že pozabil želi si da bi se nehalo izkoriščanje tujih in domačih delavcev,negative
dejal je da je direktor podjetja gradve admir hodžić odstotno odgovoren da ubogi delavci niso dobili plač anonimni delavec naj bi bil pri njem zaposlen dve leti ko je dobil dovoljenje za delo pa je odšel v drugo podjetje jezi me da vali krivdo na druge lahko vam povem da laže dal vam bom samo nekaj primerov ker bi drugače moral napisati roman o podjetju,negative
v letu  ko je bilo za delavce tudi največ dela v sloveniji so v sobi ki je merila  kvadratnih metrov bivale štiri osebe še trdi delali naj bi tudi po  ur na mesec delali so vse sobote nedelje in praznike direktor naj ne bi upošteval narejenih nadur grozil pa naj bi tudi z odpuščanjem podjetje naj bi nastopalo kot podizvajalec za druga gradbena podjetja v sloveniji ne razumem da ena pravna država kot je slovenija dovoli to njega bi morali izgnati in zaposliti poštene ljudi ki itak živijo na minimalni plači je zapisal v email sporočilu,negative
za komentar očitkov direktor hodžić danes ni bil dosegljiv na mobilni telefon zjutraj pa je dejal da ima sestanke z delavci podjetja,neutral
delavci brez plače,negative
delavci vegradovega bosanskega hčerinskega podjetja gradve so še vedno brez lanskih in letošnjih plač v skupni višini  tisoč evrov obupana bosanska delavca edina ki sta po sredinem izgonu štirih njunih kolegov iz države kar  dni vztrajala v vegradovi upravni stavbi sta se v ponedeljek vrnila v domovino,negative
pred tem je direktor vegradovega hčerinskega podjetja gradve admir hodžić v ponedeljek za urcom sicer potrdil da bosta dva delavca ki od družbe terjata zaostale plače najverjetneje dobila nakazan del sredstev a očitno iz tega ni bilo nič ker niso dobili denarja niso izplačali plač delavcem,negative
kot je znano je v ponedeljek šest delavcev zaposlenih v podjetju gradve zasedlo prostore vegrada v velenju zahtevali so poplačilo zasluženega denarja ker štirje niso imeli ustreznih dokumentov za bivanje v sloveniji so jih policisti odpeljali iz države hodžić je na sestanku z vodstvom vegrada že dosegel dogovor za vsaj delno poplačilo obveznosti do zaposlenih v podjetju in dogovor glede obročnega odplačila še preostalih obveznosti,negative
vegrad je podizvajalcem v celovških dvorih priznal terjatve in je pripravljen tudi plačati a trenutno za to nimajo denarja da bi izvajalce poplačali s stanovanji pa bi se morala strinjati tudi nlb,neutral
celovški dvori,neutral
predstavniki izvajalcev del v celovških dvorih so se danes sestali s predstavniki vegrada glede plačila za izvedena dela v celovških dvorih sestanka pa se je udeležil tudi ljubljanski župan zoran janković kot je znano izvajalci vegradu nočejo dokončati del in vegradu predati gradbene dokumentacije dokler se ne dogovorijo glede plačila brez dokumentacije pa vegrad ne more dobiti uporabnih dovoljenj kot je po sestanku z vegradom dejal predstavnik izvajalcev mirko požar je vegrad dolgove priznal in delno tudi pristal na pogoje izvajalcev glede plačila dolgov a je na sestanku manjkala nlb ki bi tak dogovor morala potrditi glede tega bodo danes potekali še nekateri pogovori tako da naj bi bile podrobnosti dogovora znane jutri dopoldne je še dejal požar,neutral
direktor gradnje za trg v vegradu matej košič je po sestanku dejal da so z izvajalci sprejeli določene sklepe ki pa jih mora potrditi še nlb,neutral
to je potrdil tudi janković ki je dejal da se je sestanka udeležil zato ker bi rad da se projekt konča čim prej in da kupci lahko dobijo stanovanja glede dogovora pa je dejal da je vegrad izvajalcem priznal terjatve ki pa jih sedaj ne more odplačati ker nima denarja da bi se dogovor izpeljal do konca pa je manjkal ključni partner nlb,neutral
predstavniki nlb se sestanka niso udeležili ker naj bi bil član uprave ki je pristojen za to področje na službeni poti v tujini sicer pa težav pri dokončanju celovških dvorov že prej niso želeli komentirati,neutral
člani uprave in predsednik uprave nlb božo jašovič v sredini foto blaž garbajs,neutral
nlb ima nad stanovanji hipoteke,neutral
sicer pa je nlb ključna stranka v tem postopku ker ima na stanovanjih v celovških dvorih zapisano hipoteko tudi na stanovanjih ki so jih izvajalci že prejeli namesto plačila nlb bi zato morala izvajalcem dati izbrisne pobotnice s čimer bi hipoteko izbrisala banka pa ima s temi hipotekami zavarovane kredite ki jih je dala vegradu za izgradnjo celovških dvorov in ki jih vegrad sedaj ne more odplačati banka lahko tako stanovanja zaseže ko vegrad dobi uporabna dovoljenja,negative
vegrad izvajalcem dolguje več milijonov evrov,negative
kot je znano so izvajalci vegradu predlagali da jim dolgove odplača s stanovanji ali pa da jim plača  odstotkov dolga takoj preostalih dvajset pa v naslednjih dveh letih za vstop v lastniško strukturo pa izvajalci v celovških dvorih niso zainteresirani,negative
kot je povedal predsednik združenja izvajalcev zaključnih del v gradbeništvu mirko požar je v pogajanja vključenih osem ključnih izvajalcev v celovških dvorih ki skupaj zaposlujejo okoli  ljudi skupno pa jim vegrad dolguje več milijonov evrov,negative
največja bonitetna hiša na svetu db je junija ohranila rating slovenije pri dbc kar pomeni nizko tveganje pristavka o nazadovanju oziroma krepitvi ni in je rating označen kot stabilen,neutral
dunbradstreet db je junija spremenila rating  državam znižala ga je libiji grčiji tajski in portugalski zvišala pa angoli filipinom indoneziji keniji maleziji mozambiku novi zelandiji panami in tanzaniji so sporočili iz ljubljanske bonitetne hiše i ki je partnerska družba db ta navaja da se slovenska plačila tujim družbam izboljšujejo medtem ko bonitetna hiša i ugotavlja da se tudi delež zamujenih domačih plačil v sloveniji malenkost zmanjšuje povprečna zamuda pa se še vedno veča,neutral
krčenje industrijske proizvodnje se s februarsko rastjo sicer nekoliko upočasnjuje vendar je še vedno za   odstotka pod vrhuncem doseženem v oktobru leta  je pa skromna ozdravitev proizvodnje nekoliko povečala uvoz na neugodno visok uvoz je vplivala tudi cena nafte in tečaj dolarja nasproti evru ugotavlja db,neutral
stranski učinek je tudi nekoliko zvečana potrošniška inflacijska stopnja v marcu glede na februar nekoliko so se zvišale tudi industrijske cene čeprav so še vedno nižje kot pred letom dni,neutral
kot še povzema db je domače povpraševanje šibko vladni ukrepi za zvečanje pa bodo povzročili višje stroške in s tem nižje dobičke v gospodarstvu nižanje dobičkov in dražji krediti bi lahko vplivali na denarne tokove in s tem na zamude pri plačilih čeprav tega pri čezmejnih plačilih še ni zaznati,neutral
prva dama vegrada pravi da se bodo kupci v celovške dvore lahko vselili v najkrajšem času pravi da so v vegradu vedno najprej plačani najšibkejši delavci ter da se trudi da podjetje ne bi šlo v stečaj,neutral
za oddajo ur je le spregovorila gradbena baronica hilda tovšak ki si je nakopala jezo svojih podizvajalcev ker jim dolguje več milijonov evrov jezni in obupani so tudi delavci ki na upravo vegrada praktično vsak dan hodijo prosit za zasluženo plačilo ter kupci stanovanj v celovških dvorih ki so še vedno brez uporabnih dovoljenj a tovšakova na vse to pravi delam dobro s čisto vestjo in v želji po ohraniitvi podjetja,negative
kdaj bodo poplačali podizvajalce,negative
na vprašanje kdaj bo vegrad poplačal podizvajalce da bodo končno posredovali dokumente potrebne za uporabno dovoljenje in otvoritev objekta tovšakova odgovarja da bodo dogovor našli v najkrajšem času kot pravi so predvidena sredstva in načini kako bodo poplačani kdaj se bodo torej kupci lahko vselili v najkrajšem času pravi tovšakova,negative
glede plač bosanskih delavcev ki svojo pravico iščejo pred slovenskim veleposlaništvo v bih pa tovšakova zatrjuje čisto vse smo jim plačali nič jim ne dolgujemo oni si zmišljujejo na vprašanje zakaj so bili danes pred ambasado pa pravi denar so dobili pa so šli na izlet,negative
brez marčevskih in aprilskih plač so tudi delavci iz velenjskega gradbišča selo ki so pred dvema dnevoma z zahtevo po plačah kot nekaj dni pred njimi bosanski delavci zasedli upravo,negative
foto pop tv,neutral
ali podjetje varčuje na delavcih,negative
povedala sem da je težko vendar skrbimo da so plače plačane v celoti odgovarja na vprašanje kako je možno da podjetje varčuje na delavcih,negative
to pa je zelo krivično v vegradu so najprej plačani najšibkejši delavci pravi ob vprašanju zakaj vegrad velja za podjetje ki svojim najšibkejšim delavcem plače izplačuje neredno,negative
do zamud pravi prihaja ker ima podjetje likvidnostne težave sama si najpozneje izplačam ali pa sploh ne izplačam plače razumem stiske teh ljudi sem socialno dosti občutljiva moja vest je popolnoma čista pravi ob tem trudim se da podjetje ne bi šlo v stečaj in ravno zato se zdaj lotevamo njegove dokapitalizacije s katero bomo dobili  milijonov dodatnega kapitala konča tovšakova,negative
če se boste odločili za prodajo stanovanja ali hiše v lastni režiji ali morebiti le potipati teren je ključen oglas portalov z malimi oglasi je ogromno zato le najboljši pritegnejo kupca,positive
tudi od vas je odvisno za koliko boste prodali svojo hišo,positive
kako pritegniti pozornost in kako prepričati možnega kupca da bo iz množice oglasov izbral ravno vašega pri dobrem oglasu so pomembna majhna vendar zelo pomembna dejstva ki vas bodo izpostavila in drastično povečala vaše možnosti za uspeh oziroma uspešno prodajo,positive
bodite jasni torej napišite na kratko vendar natančno opišite kaj prodajate oziroma kakšno nepremičnino ponujate naštejte njene lastnosti predvsem prednosti nepremičnine ki jo prodajate najbolje po alinejah,positive
dolgih klobasarij nihče ne bo prebral in če v prvem ali najpozneje v drugem stavku ne boste pritegnili kupčeve pozornosti je priložnost za vas izgubljena,positive
bodite kredibilni jasni ponudite več spremenite slabosti v prednosti preberite še nekaj nasvetov za dober oglas s katerimi se bo možnost vašega uspeha drastično zvišala,positive
če mislite da je iz zapora zaradi izoliranosti nemogoče voditi dobičkonosne posle si raje preberite zgodbo naslednjega uspešnega podjetnika ki je svoje bogastvo ustvaril kar iz zaklenjene pisarne,neutral
rešetke očitno niso ovira za vodenje poslov,neutral
nepisano podjetniško pravilo pravi da poslovnež nikoli ne sme odnehati to dobesedno velja tudi za zaporniškega podjetnika martina simona ki ga pri vodenju posla niso ustavile niti rešetke,neutral
martin simon se je v zaporu znašel zaradi nezakonite spletne prodaje viagre čeprav bi zapor za marsikoga od nas predstavljal konec podjetniške poti pa je bil za martina to le začetek njegovo delovanje je pod drobnogled vzel britanski časopis manchester evening news ki je kot skriti kupec prek njegove spletne strani naročil tablete viagra medtem ko je bil martin v zaporu na začudenje vseh so le tri dni pozneje v poštni nabiralnik dobili ponudbo za sicer legalni tip tablet viagra a niso imeli ustreznih licenc za prodajo na drobno in kaj je bilo najbolj zanimivo poštni žig je prihajal iz okrožja kjer je bil martin zaprt,neutral
toda martinova ideja je le kaplja v morje v primerjavi z idejami iznajdljivih zapornikov ki so kljub odvzeti svobodi ustvarili vrtoglave dobičke preverite kaj vse so počeli,neutral
prodaja moških spodnjic je eden izmed zelo poznanih a nenavadnih ekonomskih kazalnikov ki nakazuje konec slabih finančnih časov nanj prisega tudi nekdanji šef ameriške centralne banke alan greenspan,neutral
je recesije konec ker so se moške spodnjice končno začele dobro prodajati,neutral
v ekonomiji poznamo vrsto kazalcev s katerimi definiramo fazo v kateri se gospodarstvo nahaja bruto domači proizvod stopnja nezaposlenosti inflacija itd čeprav obstaja že veliko uporabnih kazalcev je nekaj takih za katere preprosto ne morete verjeti da sploh obstajajo,neutral
moške spodnjice očitno ne povedo veliko le o moški higieni ampak tudi o tem kam svetovno gospodarstvo pluje takega mnenja pa naj bi bil tudi nekdanji prvi mož ameriški centralne banke alan greenspan po njegovem prepričanju naj bi v času finančne stiske moški kot enega izmed prvih varčevalnih ukrepov uvedli ravno pri nakupu spodnjic poraja pa se vprašanje ali logika deluje tudi obratno po poročanju motley fool naj bi se prodaja spodnjic v letu  strmo povečala lahko to torej interpretiramo kot začetek boljših gospodarskih časov,neutral
a to še zdaleč ni edini tovrstni kazalec preverite kateri za številne tudi smešni kazalci še obstajajo toda pozor marsikateri kazalec vas lahko s svojim pravilnim napovedovanjem gospodarske prihodnosti preseneti ali celo šokira,neutral
guverner hrvaške narodne banke rohatinski pravi da je hrvaška pripravljena na pogajanja glede dolga nove ljubljanske banke do hrvaških varčevalcev če bi k njim pristopile tudi preostale države nekdanje jugoslavije,neutral
nova ljubljanska banka,neutral
hrvaška je pripravljena na vnovična pogajanja pod pokroviteljstvom banke za mednarodne poravnave v baslu bis nemogoče pa je da bi nlb dobila dovoljenje za vstop na hrvaški trg preden bo vrnila dolgove hrvaškim varčevalcem je za današnji jutranji list izjavil guverner hrvaške narodne banke hnb željko rohatinski,neutral
nobena novica ni da poskuša slovenija vgraditi rešitev problema nlb v hrvaška pogajanja z evropsko unijo to jim doslej ni uspelo saj je bruselj menil da gre za dvostransko vprašanje in ni pritiskal ne na eno ne na drugo stran je izjavil rohatinski,neutral
po naših informacijah ki zaenkrat niso uradne bo slovenija spet poskusila vnesti problem nlb v hrvaška pogajanja z eu tokrat v pogajalskem poglavju o pretoku kapitala je dejal guverner hnb dodal je da obstajajo namigi da bodo hrvaško poskusili prepričati da bi nadaljevala pogajanja pod pokroviteljstvom bis kar je zapisano v pogodbi o sukcesiji,neutral
če bi bile vse ostale države nekdanje jugoslavije pripravljene na obnovitev omenjenih pogajanj menim da ni nobenega razloga da bi hrvaška zavrnila sodelovanje je še izjavil rohatinski dejal je da je rešitev možno doseči le v pogajanjih,neutral
ocenil je še da bi nova pogajanja v okviru bis odprla za slovenijo občutljivo vprašanje bih kjer ima nlb kot pravi prav tako precej dolgov do varčevalcev ki so sprožili nekaj postopkov na nacionalnih sodiščih morda na ta način poskuša slovenija prestaviti procese na sodiščih je dejal rohatinski,negative
jutranji list navaja da so bila pogajanja pod pokroviteljstvom bis leta  in  neuspešna hrvaška pa je nato vztrajala pri stališču da je treba rešitev poiskati na sodišču,neutral
policija je vodilne v večji družbi na obali šlo naj bi za luko koper ovadila zaradi plačevanja fiktivnih storitev varovanja čiščenja oblek in nakupa oblačil višjega cenovnega razreda na službene stroške,negative
luka koper,neutral
kriminalisti koprske policijske uprave so na okrožno sodišče v kopru podali dodatne kazenske ovadbe zoper nekdanjega predsednika in člana uprave ene od večjih gospodarskih družb na obali ter vodjo enega od centrov družbe družbo domnevno luko koper naj bi po podatkih policijske uprave koper oškodovali za okrog  evrov,negative
kriminalisti so podali kazensko ovadbo na podlagi kriminalistične preiskave ki so jo začeli že leta  so v sporočilu za javnost zapisali na koprski policijski upravi nekdanji predsednik uprave družbe domnevno naj bi šlo za roberta časarja ter eden od članov nekdanje uprave naj bi bila osumljena storitve kaznivega dejanja zlorabe položaja ali pravic,negative
to so neumnosti in dovolj mi je teh igric nastavljanj in montaž,negative
robert časar za ur,neutral
po pojasnilih policistov je bilo v kriminalistični preiskavi ugotovljeno da sta predsednik in član uprave z drugo gospodarsko družbo šlo naj bi za wtn sklenila in izvajala pogodbo o poslovnem sodelovanju na področju varovanja in zaščite čeprav je imela prva gospodarska družba za to dejavnost organizirano svojo službo,negative
druga gospodarska družba ki za izvajanje storitve varovanja ni bila registrirana in ni imela ustrezne licence si je z izstavitvijo najmanj  računov za fiktivne storitve pridobila premoženjsko korist v višini   evrov prav toliko škode pa je bilo zaradi tega povzročene prvi gospodarski družbi,negative
policisti so kazensko ovadili tudi pooblaščeno osebo družbe ki je izstavljala račune za domnevno fiktivne storitve,negative
nekdanji predsednik uprave pa naj bi poleg tega tudi odredil knjiženje in plačilo najmanj  prejetih računov čiščenja zasebnih oblačil enega izmed zaposlenih teh računov je bilo za  evrov,negative
vodja enega izmed centrov gospodarske družbe domnevno evropskega energetskega terminala v luki pa je na račun podjetja kupoval modna in draga oblačila ki jih je prikazoval kot nakupe delovnih oblačil iz tega naslova je nastalo za  evrov stroškov,negative
debrahlee lorenzana letna svetovalka za naložbe je prejšnje delo izgubila ker se zaradi njenega seksi videza moški sodelavci niso mogli osredotočiti na delo potem je našla novo zaposlitev a bo kmalu spet brezposelna,negative
v citibanki se branijo in trdijo da so jo odpustili ker je zamudila na sestanek težava je da so kot datum navedli nedeljo ko je banka zaprta v resnici so jo odpustili ker je njen seksi videz moškim sodelavcem kratil duševni mir preberite podrobnosti,negative
to pa zato ker jim pri novem delodajalcu banki chase ni všeč da je lorenzanova javnosti predstavila vse neprijetne podrobnosti iz časov ko je bila žrtev diskriminacije in nadlegovanja v citibanki,negative
v banki so namreč prepričani da debrahlee s svojimi izjavami čeprav ne dvomijo v njihovo resničnost blati ugled celotne branže kar naj bi še dodatno škodovalo že tako nizkemu ugledu bank v očeh ljudi v tej državi obstajajo zakoni ki prepovedujejo odpuščanje delavcev če ti opozarjajo na nezakonitosti je ogorčena lorenzanova ki pravi da bo svoje delo skušala opravljati čim bolje dokler je zares ne postavijo pred vrata,negative
so pa debrahlee v bran stopile tudi njene stranke ki zaradi načrtovane prekinitve delovnega razmerja protestirajo pri upravi letna stranka annie brown pravi gre za diskriminacijo žensk zato je o tem treba javno govoriti če jo odpustijo bom zaprla svoj račun pri chase banki,negative
debrahlee v grešnih oblačilih moja oblačila niso izstopala a ker nisem majhna in debela na meni niso bila sprejemljiva pravi ker opozarja na krivico bo spet ostala brez dela foto bildde,neutral
kdor pridno dela si zasluži tudi počitek oziroma dopust ko bo v miru daleč stran od službe in stresa napolnil telo z novimi močmi in energijo a pravica do dopusta ni sama po sebi umevna,neutral
naredite si zabavo vsaj v službi,positive
zakon o delovnih razmerjih zdr zagotavlja pravico do minimalnega letnega dopusta v posameznem koledarskem letu ki ne more biti krajši kot štiri tedne ne glede na to ali delavec dela polni delovni čas ali krajši delovni čas od polnega,neutral
